dateCBASS,CBASSrun,uniquePosition,site,fieldTag,Temp,rack.col,rack.position,F,Fm,Y
2023-06-23T00:00:00Z,4,Run4.O5,V1548,B112,33,Orange,5,0.1222,0.2087,0.415
2023-06-23T00:00:00Z,4,Run4.O6,V1548,B116,33,Orange,6,0.1232,0.2605,0.527
2023-06-23T00:00:00Z,4,Run4.O7,T2253,B96,33,Orange,7,0.1378,0.283,0.513
2023-06-23T00:00:00Z,4,Run4.O8,T2253,B94,33,Orange,8,0.1202,0.238,0.495
2023-06-23T00:00:00Z,4,Run4.Y1,C1449,B175,33,Yellow,1,0.1149,0.2454,0.532
2023-06-23T00:00:00Z,4,Run4.Y2,C1449,B178,33,Yellow,2,0.1256,0.2722,0.539
2023-06-23T00:00:00Z,4,Run4.Y3,J2859,B180,33,Yellow,3,0.1168,0.2488,0.53
2023-06-23T00:00:00Z,4,Run4.Y4,R2223,B155,33,Yellow,4,0.1354,0.2913,0.535
2023-06-23T00:00:00Z,4,Run4.Y5,C1449,B172,33,Yellow,5,0.1295,0.2761,0.531
2023-06-23T00:00:00Z,4,Run4.Y6,C1447,B160,33,Yellow,6,0.1447,0.2845,0.491
2023-06-23T00:00:00Z,4,Run4.Y7,R1215,B159,33,Yellow,7,0.1168,0.2581,0.547
2023-06-23T00:00:00Z,4,Run4.Y8,C1447,B107,33,Yellow,8,0.132,0.2688,0.509
2023-06-23T00:00:00Z,4,Run4.Y1,C1449,B175,30,Yellow,1,0.1158,0.241,0.519
2023-06-23T00:00:00Z,4,Run4.Y2,C1449,B178,30,Yellow,2,0.1359,0.2893,0.53
2023-06-23T00:00:00Z,4,Run4.Y3,J2859,B180,30,Yellow,3,0.1202,0.2786,0.568
2023-06-23T00:00:00Z,4,Run4.Y4,R2223,B155,30,Yellow,4,0.1364,0.2766,0.507
2023-06-23T00:00:00Z,4,Run4.Y5,C1449,B172,30,Yellow,5,0.1271,0.2727,0.534
2023-06-23T00:00:00Z,4,Run4.Y6,C1447,B160,30,Yellow,6,0.1383,0.2708,0.489
2023-06-23T00:00:00Z,4,Run4.Y7,R1215,B159,30,Yellow,7,0.1163,0.2463,0.528
2023-06-23T00:00:00Z,4,Run4.Y8,C1447,B107,30,Yellow,8,0.1457,0.281,0.482
2023-06-23T00:00:00Z,4,Run4.P1,T2253,B95,32,Pink,1,0.1114,0.216,0.484
2023-06-23T00:00:00Z,4,Run4.P2,R2223,B153,32,Pink,2,0.1207,0.2375,0.492
2023-06-23T00:00:00Z,4,Run4.P3,R2223,B156,32,Pink,3,0.1315,0.2571,0.489
2023-06-23T00:00:00Z,4,Run4.P4,R2223,B152,32,Pink,4,0.1369,0.2761,0.504
2023-06-23T00:00:00Z,4,Run4.P5,J2859,B174,32,Pink,5,0.1398,0.2918,0.521
2023-06-23T00:00:00Z,4,Run4.P6,R2223,B154,32,Pink,6,0.1207,0.2498,0.517
2023-06-23T00:00:00Z,4,Run4.P7,R2223,B151,32,Pink,7,0.1378,0.2879,0.521
2023-06-23T00:00:00Z,4,Run4.P8,J2859,B179,32,Pink,8,0.129,0.2703,0.523
2023-06-23T00:00:00Z,4,Run4.O1,V1548,B113,32,Orange,1,0.13,0.2761,0.529
2023-06-23T00:00:00Z,4,Run4.O2,V1548,B111,32,Orange,2,0.1276,0.2688,0.525
2023-06-23T00:00:00Z,4,Run4.O3,V1548,B114,32,Orange,3,0.1373,0.2898,0.526
2023-06-23T00:00:00Z,4,Run4.O4,V1548,B115,32,Orange,4,0.1369,0.2713,0.495
2023-06-23T00:00:00Z,4,Run4.O5,V1548,B112,32,Orange,5,0.1408,0.2908,0.516
2023-06-23T00:00:00Z,4,Run4.O6,V1548,B116,32,Orange,6,0.1413,0.263,0.463
2023-06-23T00:00:00Z,4,Run4.O7,T2253,B96,32,Orange,7,0.1496,0.2972,0.497
2023-06-23T00:00:00Z,4,Run4.O8,T2253,B94,32,Orange,8,0.1124,0.2361,0.524
2023-06-23T00:00:00Z,4,Run4.Y1,C1449,B175,32,Yellow,1,0.1369,0.2664,0.486
2023-06-23T00:00:00Z,4,Run4.Y2,C1449,B178,32,Yellow,2,0.1344,0.2869,0.532
2023-06-23T00:00:00Z,4,Run4.Y3,J2859,B180,32,Yellow,3,0.1217,0.2586,0.529
2023-06-23T00:00:00Z,4,Run4.Y4,R2223,B155,32,Yellow,4,0.1251,0.263,0.524
2023-06-23T00:00:00Z,4,Run4.Y5,C1449,B172,32,Yellow,5,0.1339,0.2825,0.526
2023-06-23T00:00:00Z,4,Run4.Y6,C1447,B160,32,Yellow,6,0.152,0.2967,0.488
2023-06-23T00:00:00Z,4,Run4.Y7,R1215,B159,32,Yellow,7,0.1129,0.2331,0.516
2023-06-23T00:00:00Z,4,Run4.Y8,C1447,B107,32,Yellow,8,0.1393,0.2644,0.473
2023-06-23T00:00:00Z,4,Run4.P1,T2253,B95,38,Pink,1,0.1574,0.1579,0
2023-06-23T00:00:00Z,4,Run4.P2,R2223,B153,38,Pink,2,0.0841,0.0811,0
2023-06-23T00:00:00Z,4,Run4.P3,R2223,B156,38,Pink,3,0.1168,0.1134,0
2023-06-23T00:00:00Z,4,Run4.P4,R2223,B152,38,Pink,4,0.1163,0.1124,0
2023-06-23T00:00:00Z,4,Run4.P5,J2859,B174,38,Pink,5,0.1339,0.1315,0
2023-06-23T00:00:00Z,4,Run4.P6,R2223,B154,38,Pink,6,0.0978,0.0948,0
2023-06-23T00:00:00Z,4,Run4.P7,R2223,B151,38,Pink,7,0.0723,0.0699,0
2023-06-23T00:00:00Z,4,Run4.P8,J2859,B179,38,Pink,8,0.0792,0.0762,0
2023-06-23T00:00:00Z,4,Run4.O1,V1548,B113,38,Orange,1,0.1281,0.1334,0.04
2023-06-23T00:00:00Z,4,Run4.O2,V1548,B111,38,Orange,2,0.2546,0.2498,0
2023-06-23T00:00:00Z,4,Run4.O3,V1548,B114,38,Orange,3,0.3294,0.3309,0
2023-06-23T00:00:00Z,4,Run4.O4,V1548,B115,38,Orange,4,0.1354,0.1276,0
2023-06-23T00:00:00Z,4,Run4.O5,V1548,B112,38,Orange,5,0.1828,0.1794,0
2023-06-23T00:00:00Z,4,Run4.O6,V1548,B116,38,Orange,6,0.0855,0.0836,0
2023-06-23T00:00:00Z,4,Run4.O7,T2253,B96,38,Orange,7,0.0846,0.0821,0
2023-06-23T00:00:00Z,4,Run4.O8,T2253,B94,38,Orange,8,0.0806,0.0792,0
2023-06-23T00:00:00Z,4,Run4.Y1,C1449,B175,38,Yellow,1,0.13,0.1276,0
2023-06-23T00:00:00Z,4,Run4.Y2,C1449,B178,38,Yellow,2,0.087,0.0826,0
2023-06-23T00:00:00Z,4,Run4.Y3,J2859,B180,38,Yellow,3,0.1246,0.1334,0.066
2023-06-23T00:00:00Z,4,Run4.Y4,R2223,B155,38,Yellow,4,0.0924,0.0904,0
2023-06-23T00:00:00Z,4,Run4.Y5,C1449,B172,38,Yellow,5,0.0601,0.0587,0
2023-06-23T00:00:00Z,4,Run4.Y6,C1447,B160,38,Yellow,6,0.1691,0.1667,0
2023-06-23T00:00:00Z,4,Run4.Y7,R1215,B159,38,Yellow,7,0.1334,0.1266,0
2023-06-23T00:00:00Z,4,Run4.Y8,C1447,B107,38,Yellow,8,0.1706,0.1647,0
2023-06-24T00:00:00Z,5,Run5.P1,S1254,B191,30,Pink,1,0.1789,0.3304,0.459
2023-06-24T00:00:00Z,5,Run5.P2,O1298,B193,30,Pink,2,0.1681,0.2913,0.423
2023-06-24T00:00:00Z,5,Run5.P3,O1298,B194,30,Pink,3,0.1657,0.3529,0.53
2023-06-24T00:00:00Z,5,Run5.P4,S1254,B195,30,Pink,4,0.1774,0.3617,0.509
2023-06-24T00:00:00Z,5,Run5.P5,S1254,B192,30,Pink,5,0.1896,0.391,0.515
2023-06-24T00:00:00Z,5,Run5.P6,O1313,B109,30,Pink,6,0.1911,0.3954,0.517
2023-06-24T00:00:00Z,5,Run5.P7,O1313,B119,30,Pink,7,0.1911,0.3856,0.504
2023-06-24T00:00:00Z,5,Run5.P8,O1313,B60,30,Pink,8,0.1642,0.3358,0.511
2023-06-24T00:00:00Z,5,Run5.O1,J2856,B19,38,Orange,1,0.1256,0.1437,0.126
2023-06-24T00:00:00Z,5,Run5.O2,T3021,B181,38,Orange,2,0.1022,0.1119,0.087
2023-06-24T00:00:00Z,5,Run5.O3,J2856,B99,38,Orange,3,0.1129,0.1188,0.049
2023-06-24T00:00:00Z,5,Run5.O4,K1021,B185,38,Orange,4,0.2556,0.2625,0.026
2023-06-24T00:00:00Z,5,Run5.O5,T3021,B182,38,Orange,5,0.3152,0.3382,0.068
2023-06-24T00:00:00Z,5,Run5.O6,J2856,B98,38,Orange,6,0.087,0.089,0
2023-06-24T00:00:00Z,5,Run5.O7,J2858,B18,38,Orange,7,0.2419,0.2507,0.035
2023-06-24T00:00:00Z,5,Run5.O8,J2858,B97,38,Orange,8,0.3055,0.3162,0.034
2023-06-24T00:00:00Z,5,Run5.Y1,T3021,B184,38,Yellow,1,0.1012,0.1105,0.084
2023-06-24T00:00:00Z,5,Run5.Y2,K1021,B187,38,Yellow,2,0.0865,0.0924,0.063
2023-06-24T00:00:00Z,5,Run5.Y3,R1215,B158,38,Yellow,3,0.0704,0.0723,0
2023-06-24T00:00:00Z,5,Run5.Y4,K1021,B186,38,Yellow,4,0.0909,0.0943,0
2023-06-24T00:00:00Z,5,Run5.Y5,J2858,B100,38,Yellow,5,0.0547,0.0587,0
2023-06-24T00:00:00Z,5,Run5.Y6,O1313,B117,38,Yellow,6,0.0401,0.0401,0
2023-06-24T00:00:00Z,5,Run5.B1,CT (Waypoint 660),B110,38,Blue,1,0.0787,0.0816,0
2023-06-24T00:00:00Z,5,Run5.B2,CT (Waypoint 661),B108,38,Blue,2,0.109,0.1124,0
2023-06-24T00:00:00Z,5,Run5.B3,CT (Waypoint 661),B118,38,Blue,3,0.1486,0.15,0
2023-06-24T00:00:00Z,5,Run5.B4,CT (Waypoint 661),B129,38,Blue,4,0.0704,0.0743,0
2023-06-24T00:00:00Z,5,Run5.P1,S1254,B191,37,Pink,1,0.2033,0.2072,0
2023-06-24T00:00:00Z,5,Run5.P2,O1298,B193,37,Pink,2,0.1281,0.1383,0.074
2023-06-24T00:00:00Z,5,Run5.P3,O1298,B194,37,Pink,3,0.1794,0.1882,0.047
2023-06-24T00:00:00Z,5,Run5.P4,S1254,B195,37,Pink,4,0.2185,0.2297,0.049
2023-06-24T00:00:00Z,5,Run5.P5,S1254,B192,37,Pink,5,0.109,0.1158,0.059
2023-06-24T00:00:00Z,5,Run5.P6,O1313,B109,37,Pink,6,0.1549,0.1608,0.036
2023-06-24T00:00:00Z,5,Run5.P7,O1313,B119,37,Pink,7,0.1887,0.1965,0.04
2023-06-24T00:00:00Z,5,Run5.P8,O1313,B60,37,Pink,8,0.151,0.1608,0.061
2023-06-24T00:00:00Z,5,Run5.O1,J2856,B19,37,Orange,1,0.1984,0.2072,0.042
2023-06-24T00:00:00Z,5,Run5.O2,T3021,B181,37,Orange,2,0.0978,0.1163,0.16
2023-06-24T00:00:00Z,5,Run5.O3,J2856,B99,37,Orange,3,0.067,0.0797,0.16
2023-06-24T00:00:00Z,5,Run5.O4,K1021,B185,37,Orange,4,0.1281,0.132,0
2023-06-24T00:00:00Z,5,Run5.O5,T3021,B182,37,Orange,5,0.1197,0.1403,0.146
2023-06-24T00:00:00Z,5,Run5.O6,J2856,B98,37,Orange,6,0.2175,0.2234,0.026
2023-06-24T00:00:00Z,5,Run5.O7,J2858,B18,37,Orange,7,0.1129,0.1193,0.053
2023-06-24T00:00:00Z,5,Run5.O8,J2858,B97,37,Orange,8,0.2155,0.2214,0.026
2023-06-24T00:00:00Z,5,Run5.Y1,T3021,B184,37,Yellow,1,0.1789,0.197,0.092
2023-06-24T00:00:00Z,5,Run5.Y2,K1021,B187,37,Yellow,2,0.1325,0.1432,0.075
2023-06-24T00:00:00Z,5,Run5.Y3,R1215,B158,37,Yellow,3,0.085,0.0899,0.054
2023-06-24T00:00:00Z,5,Run5.Y4,K1021,B186,37,Yellow,4,0.129,0.1569,0.178
2023-06-24T00:00:00Z,5,Run5.Y5,J2858,B100,37,Yellow,5,0.1945,0.2058,0.055
2023-06-24T00:00:00Z,5,Run5.Y6,O1313,B117,37,Yellow,6,0.1383,0.1452,0.047
2023-06-24T00:00:00Z,5,Run5.B1,CT (Waypoint 660),B110,37,Blue,1,0.1515,0.1569,0.034
2023-06-24T00:00:00Z,5,Run5.B2,CT (Waypoint 661),B108,37,Blue,2,0.1632,0.1686,0.032
2023-06-24T00:00:00Z,5,Run5.B3,CT (Waypoint 661),B118,37,Blue,3,0.1896,0.197,0.037
2023-06-24T00:00:00Z,5,Run5.B4,CT (Waypoint 661),B129,37,Blue,4,0.1911,0.1965,0.027
2023-06-24T00:00:00Z,5,Run5.P1,S1254,B191,36,Pink,1,0.1476,0.1544,0.044
2023-06-24T00:00:00Z,5,Run5.P2,O1298,B193,36,Pink,2,0.1388,0.1574,0.118
2023-06-24T00:00:00Z,5,Run5.P3,O1298,B194,36,Pink,3,0.1442,0.1657,0.13
2023-06-24T00:00:00Z,5,Run5.P4,S1254,B195,36,Pink,4,0.1344,0.1447,0.071
2023-06-24T00:00:00Z,5,Run5.P5,S1254,B192,36,Pink,5,0.1588,0.1652,0.038
2023-06-24T00:00:00Z,5,Run5.P6,O1313,B109,36,Pink,6,0.1276,0.1413,0.097
2023-06-24T00:00:00Z,5,Run5.P7,O1313,B119,36,Pink,7,0.1344,0.1525,0.119
2023-06-24T00:00:00Z,5,Run5.P8,O1313,B60,36,Pink,8,0.1457,0.1569,0.072
2023-06-24T00:00:00Z,5,Run5.O1,J2856,B19,36,Orange,1,0.1452,0.1574,0.078
2023-06-24T00:00:00Z,5,Run5.O2,T3021,B181,36,Orange,2,0.1378,0.1755,0.214
2023-06-24T00:00:00Z,5,Run5.O3,J2856,B99,36,Orange,3,0.1461,0.1549,0.057
2023-06-24T00:00:00Z,5,Run5.O4,K1021,B185,36,Orange,4,0.1364,0.1427,0.045
2023-06-24T00:00:00Z,5,Run5.O5,T3021,B182,36,Orange,5,0.1378,0.1642,0.161
2023-06-24T00:00:00Z,5,Run5.O6,J2856,B98,36,Orange,6,0.1388,0.1535,0.096
2023-06-24T00:00:00Z,5,Run5.O7,J2858,B18,36,Orange,7,0.1623,0.172,0.057
2023-06-24T00:00:00Z,5,Run5.O8,J2858,B97,36,Orange,8,0.1373,0.1461,0.06
2023-06-24T00:00:00Z,5,Run5.Y1,T3021,B184,36,Yellow,1,0.1476,0.1696,0.13
2023-06-24T00:00:00Z,5,Run5.Y2,K1021,B187,36,Yellow,2,0.1417,0.1593,0.11
2023-06-24T00:00:00Z,5,Run5.Y3,R1215,B158,36,Yellow,3,0.129,0.1393,0.074
2023-06-24T00:00:00Z,5,Run5.Y4,K1021,B186,36,Yellow,4,0.1623,0.2107,0.23
2023-06-24T00:00:00Z,5,Run5.Y5,J2858,B100,36,Yellow,5,0.1618,0.1779,0.091
2023-06-24T00:00:00Z,5,Run5.Y6,O1313,B117,36,Yellow,6,0.1129,0.1227,0.08
2023-06-24T00:00:00Z,5,Run5.O1,J2856,B19,30,Orange,1,0.1628,0.3314,0.509
2023-06-24T00:00:00Z,5,Run5.O2,T3021,B181,30,Orange,2,0.1794,0.3524,0.491
2023-06-24T00:00:00Z,5,Run5.O3,J2856,B99,30,Orange,3,0.1804,0.3416,0.472
2023-06-24T00:00:00Z,5,Run5.O4,K1021,B185,30,Orange,4,0.2033,0.4115,0.506
2023-06-24T00:00:00Z,5,Run5.O5,T3021,B182,30,Orange,5,0.1696,0.3426,0.505
2023-06-24T00:00:00Z,5,Run5.O6,J2856,B98,30,Orange,6,0.1794,0.3881,0.538
2023-06-24T00:00:00Z,5,Run5.O7,J2858,B18,30,Orange,7,0.1857,0.3734,0.503
2023-06-24T00:00:00Z,5,Run5.O8,J2858,B97,30,Orange,8,0.1877,0.3798,0.506
2023-06-24T00:00:00Z,5,Run5.B1,CT (Waypoint 660),B110,36,Blue,1,0.1232,0.1413,0.128
2023-06-24T00:00:00Z,5,Run5.B2,CT (Waypoint 661),B108,36,Blue,2,0.1422,0.1491,0.046
2023-06-24T00:00:00Z,5,Run5.B3,CT (Waypoint 661),B118,36,Blue,3,0.1505,0.1564,0.037
2023-06-24T00:00:00Z,5,Run5.B4,CT (Waypoint 661),B129,36,Blue,4,0.13,0.1461,0.11
2023-06-24T00:00:00Z,5,Run5.P1,S1254,B191,35,Pink,1,0.1481,0.1716,0.137
2023-06-24T00:00:00Z,5,Run5.P2,O1298,B193,35,Pink,2,0.1398,0.175,0.201
2023-06-24T00:00:00Z,5,Run5.P3,O1298,B194,35,Pink,3,0.1637,0.1896,0.137
2023-06-24T00:00:00Z,5,Run5.P4,S1254,B195,35,Pink,4,0.1339,0.1608,0.167
2023-06-24T00:00:00Z,5,Run5.P5,S1254,B192,35,Pink,5,0.1603,0.1745,0.081
2023-06-24T00:00:00Z,5,Run5.P6,O1313,B109,35,Pink,6,0.1276,0.1608,0.207
2023-06-24T00:00:00Z,5,Run5.P7,O1313,B119,35,Pink,7,0.1266,0.1642,0.229
2023-06-24T00:00:00Z,5,Run5.P8,O1313,B60,35,Pink,8,0.1329,0.1608,0.173
2023-06-24T00:00:00Z,5,Run5.O1,J2856,B19,35,Orange,1,0.1505,0.1833,0.179
2023-06-24T00:00:00Z,5,Run5.O2,T3021,B181,35,Orange,2,0.1251,0.1549,0.192
2023-06-24T00:00:00Z,5,Run5.O3,J2856,B99,35,Orange,3,0.1349,0.1769,0.238
2023-06-24T00:00:00Z,5,Run5.O4,K1021,B185,35,Orange,4,0.1486,0.1935,0.232
2023-06-24T00:00:00Z,5,Run5.O5,T3021,B182,35,Orange,5,0.1339,0.2043,0.344
2023-06-24T00:00:00Z,5,Run5.O6,J2856,B98,35,Orange,6,0.1149,0.1569,0.268
2023-06-24T00:00:00Z,5,Run5.O7,J2858,B18,35,Orange,7,0.1432,0.1794,0.202
2023-06-24T00:00:00Z,5,Run5.O8,J2858,B97,35,Orange,8,0.1241,0.1667,0.255
2023-06-24T00:00:00Z,5,Run5.Y1,T3021,B184,35,Yellow,1,0.1339,0.197,0.32
2023-06-24T00:00:00Z,5,Run5.Y2,K1021,B187,35,Yellow,2,0.1447,0.1906,0.241
2023-06-24T00:00:00Z,5,Run5.Y3,R1215,B158,35,Yellow,3,0.1163,0.1804,0.355
2023-06-24T00:00:00Z,5,Run5.Y4,K1021,B186,35,Yellow,4,0.1383,0.239,0.421
2023-06-24T00:00:00Z,5,Run5.Y5,J2858,B100,35,Yellow,5,0.1295,0.196,0.339
2023-06-24T00:00:00Z,5,Run5.Y6,O1313,B117,35,Yellow,6,0.1158,0.1466,0.21
2023-06-24T00:00:00Z,5,Run5.B1,CT (Waypoint 660),B110,35,Blue,1,0.1315,0.1862,0.294
2023-06-24T00:00:00Z,5,Run5.B2,CT (Waypoint 661),B108,35,Blue,2,0.1388,0.1725,0.195
2023-06-24T00:00:00Z,5,Run5.B3,CT (Waypoint 661),B118,35,Blue,3,0.151,0.1887,0.199
2023-06-24T00:00:00Z,5,Run5.B4,CT (Waypoint 661),B129,35,Blue,4,0.1466,0.1955,0.25
2023-06-24T00:00:00Z,5,Run5.P1,S1254,B191,34,Pink,1,0.1408,0.1735,0.189
2023-06-24T00:00:00Z,5,Run5.P2,O1298,B193,34,Pink,2,0.1628,0.1887,0.137
2023-06-24T00:00:00Z,5,Run5.P3,O1298,B194,34,Pink,3,0.1422,0.1755,0.189
2023-06-24T00:00:00Z,5,Run5.P4,S1254,B195,34,Pink,4,0.1432,0.1877,0.237
2023-06-24T00:00:00Z,5,Run5.P5,S1254,B192,34,Pink,5,0.1544,0.1906,0.19
2023-06-24T00:00:00Z,5,Run5.P6,O1313,B109,34,Pink,6,0.15,0.2019,0.257
2023-06-24T00:00:00Z,5,Run5.P7,O1313,B119,34,Pink,7,0.1329,0.1945,0.317
2023-06-24T00:00:00Z,5,Run5.P8,O1313,B60,34,Pink,8,0.1276,0.1642,0.223
2023-06-24T00:00:00Z,5,Run5.O1,J2856,B19,34,Orange,1,0.1408,0.2102,0.33
2023-06-24T00:00:00Z,5,Run5.O2,T3021,B181,34,Orange,2,0.0929,0.151,0.385
2023-06-24T00:00:00Z,5,Run5.O3,J2856,B99,34,Orange,3,0.1623,0.1906,0.149
2023-06-24T00:00:00Z,5,Run5.O4,K1021,B185,34,Orange,4,0.173,0.2405,0.28
2023-06-24T00:00:00Z,5,Run5.O5,T3021,B182,34,Orange,5,0.152,0.2278,0.333
2023-06-24T00:00:00Z,5,Run5.O6,J2856,B98,34,Orange,6,0.1373,0.2004,0.315
2023-06-24T00:00:00Z,5,Run5.O7,J2858,B18,34,Orange,7,0.1408,0.1745,0.193
2023-06-24T00:00:00Z,5,Run5.O8,J2858,B97,34,Orange,8,0.151,0.2033,0.257
2023-06-24T00:00:00Z,5,Run5.Y1,T3021,B184,34,Yellow,1,0.1804,0.2224,0.189
2023-06-24T00:00:00Z,5,Run5.Y2,K1021,B187,34,Yellow,2,0.1691,0.2102,0.195
2023-06-24T00:00:00Z,5,Run5.Y3,R1215,B158,34,Yellow,3,0.1246,0.1813,0.313
2023-06-24T00:00:00Z,5,Run5.Y4,K1021,B186,34,Yellow,4,0.1461,0.259,0.436
2023-06-24T00:00:00Z,5,Run5.Y5,J2858,B100,34,Yellow,5,0.153,0.216,0.292
2023-06-24T00:00:00Z,5,Run5.Y6,O1313,B117,34,Yellow,6,0.1344,0.1916,0.298
2023-06-24T00:00:00Z,5,Run5.B1,CT (Waypoint 660),B110,34,Blue,1,0.1569,0.1955,0.197
2023-06-24T00:00:00Z,5,Run5.B2,CT (Waypoint 661),B108,34,Blue,2,0.1334,0.1637,0.185
2023-06-24T00:00:00Z,5,Run5.B3,CT (Waypoint 661),B118,34,Blue,3,0.1457,0.195,0.253
2023-06-24T00:00:00Z,5,Run5.B4,CT (Waypoint 661),B129,34,Blue,4,0.15,0.1911,0.215
2023-06-24T00:00:00Z,5,Run5.P1,S1254,B191,33,Pink,1,0.1207,0.2488,0.515
2023-06-24T00:00:00Z,5,Run5.P2,O1298,B193,33,Pink,2,0.1124,0.219,0.487
2023-06-24T00:00:00Z,5,Run5.P3,O1298,B194,33,Pink,3,0.1266,0.2644,0.521
2023-06-24T00:00:00Z,5,Run5.P4,S1254,B195,33,Pink,4,0.1222,0.2297,0.468
2023-06-24T00:00:00Z,5,Run5.P5,S1254,B192,33,Pink,5,0.1202,0.2571,0.532
2023-06-24T00:00:00Z,5,Run5.P6,O1313,B109,33,Pink,6,0.1246,0.2649,0.53
2023-06-24T00:00:00Z,5,Run5.P7,O1313,B119,33,Pink,7,0.1261,0.2488,0.493
2023-06-24T00:00:00Z,5,Run5.P8,O1313,B60,33,Pink,8,0.1241,0.24,0.483
2023-06-24T00:00:00Z,5,Run5.Y1,T3021,B184,30,Yellow,1,0.1725,0.349,0.506
2023-06-24T00:00:00Z,5,Run5.Y2,K1021,B187,30,Yellow,2,0.172,0.3509,0.51
2023-06-24T00:00:00Z,5,Run5.Y3,R1215,B158,30,Yellow,3,0.1769,0.3495,0.494
2023-06-24T00:00:00Z,5,Run5.Y4,K1021,B186,30,Yellow,4,0.1921,0.3646,0.473
2023-06-24T00:00:00Z,5,Run5.Y5,J2858,B100,30,Yellow,5,0.2067,0.4169,0.504
2023-06-24T00:00:00Z,5,Run5.Y6,O1313,B117,30,Yellow,6,0.1813,0.3773,0.519
2023-06-24T00:00:00Z,5,Run5.O1,J2856,B19,33,Orange,1,0.1334,0.2752,0.515
2023-06-24T00:00:00Z,5,Run5.O2,T3021,B181,33,Orange,2,0.1325,0.2766,0.521
2023-06-24T00:00:00Z,5,Run5.O3,J2856,B99,33,Orange,3,0.1579,0.3206,0.508
2023-06-24T00:00:00Z,5,Run5.O4,K1021,B185,33,Orange,4,0.1432,0.3025,0.527
2023-06-24T00:00:00Z,5,Run5.O5,T3021,B182,33,Orange,5,0.1266,0.259,0.511
2023-06-24T00:00:00Z,5,Run5.O6,J2856,B98,33,Orange,6,0.1388,0.2908,0.523
2023-06-24T00:00:00Z,5,Run5.O7,J2858,B18,33,Orange,7,0.1491,0.3084,0.517
2023-06-24T00:00:00Z,5,Run5.Y1,T3021,B184,33,Yellow,1,0.1632,0.3094,0.472
2023-06-24T00:00:00Z,5,Run5.Y2,K1021,B187,33,Yellow,2,0.129,0.282,0.542
2023-06-24T00:00:00Z,5,Run5.Y3,R1215,B158,33,Yellow,3,0.1271,0.2654,0.521
2023-06-24T00:00:00Z,5,Run5.Y4,K1021,B186,33,Yellow,4,0.1471,0.2957,0.502
2023-06-24T00:00:00Z,5,Run5.Y5,J2858,B100,33,Yellow,5,0.1549,0.2859,0.458
2023-06-24T00:00:00Z,5,Run5.Y6,O1313,B117,33,Yellow,6,0.1471,0.3265,0.549
2023-06-24T00:00:00Z,5,Run5.B1,CT (Waypoint 660),B110,33,Blue,1,0.1378,0.2781,0.504
2023-06-24T00:00:00Z,5,Run5.B2,CT (Waypoint 661),B108,33,Blue,2,0.152,0.2928,0.481
2023-06-24T00:00:00Z,5,Run5.B3,CT (Waypoint 661),B118,33,Blue,3,0.1652,0.3074,0.463
2023-06-24T00:00:00Z,5,Run5.B4,CT (Waypoint 661),B129,33,Blue,4,0.1442,0.282,0.489
2023-06-24T00:00:00Z,5,Run5.B1,CT (Waypoint 660),B110,30,Blue,1,0.1843,0.3548,0.481
2023-06-24T00:00:00Z,5,Run5.B2,CT (Waypoint 661),B108,30,Blue,2,0.1525,0.3025,0.496
2023-06-24T00:00:00Z,5,Run5.B3,CT (Waypoint 661),B118,30,Blue,3,0.1833,0.3392,0.46
2023-06-24T00:00:00Z,5,Run5.B4,CT (Waypoint 661),B129,30,Blue,4,0.1784,0.3822,0.533
2023-06-24T00:00:00Z,5,Run5.P1,S1254,B191,32,Pink,1,0.1496,0.2986,0.499
2023-06-24T00:00:00Z,5,Run5.P2,O1298,B193,32,Pink,2,0.1965,0.368,0.466
2023-06-24T00:00:00Z,5,Run5.P3,O1298,B194,32,Pink,3,0.1764,0.3563,0.505
2023-06-24T00:00:00Z,5,Run5.P4,S1254,B195,32,Pink,4,0.1813,0.3441,0.473
2023-06-24T00:00:00Z,5,Run5.P5,S1254,B192,32,Pink,5,0.1921,0.3627,0.47
2023-06-24T00:00:00Z,5,Run5.P6,O1313,B109,32,Pink,6,0.1862,0.346,0.462
2023-06-24T00:00:00Z,5,Run5.P7,O1313,B119,32,Pink,7,0.1808,0.3631,0.502
2023-06-24T00:00:00Z,5,Run5.P8,O1313,B60,32,Pink,8,0.1642,0.3152,0.479
2023-06-24T00:00:00Z,5,Run5.O1,J2856,B19,32,Orange,1,0.1657,0.3382,0.51
2023-06-24T00:00:00Z,5,Run5.O2,T3021,B181,32,Orange,2,0.1691,0.3284,0.485
2023-06-24T00:00:00Z,5,Run5.O3,J2856,B99,32,Orange,3,0.1755,0.3363,0.478
2023-06-24T00:00:00Z,5,Run5.O4,K1021,B185,32,Orange,4,0.194,0.3602,0.461
2023-06-24T00:00:00Z,5,Run5.O5,T3021,B182,32,Orange,5,0.1613,0.3192,0.495
2023-06-24T00:00:00Z,5,Run5.O6,J2856,B98,32,Orange,6,0.176,0.348,0.494
2023-06-24T00:00:00Z,5,Run5.O7,J2858,B18,32,Orange,7,0.174,0.3495,0.502
2023-06-24T00:00:00Z,5,Run5.O8,J2858,B97,32,Orange,8,0.1877,0.346,0.458
2023-06-24T00:00:00Z,5,Run5.Y1,T3021,B184,32,Yellow,1,0.1882,0.3446,0.454
